date,round,home_team,home_score,away_team,away_score,home_result
2/23/18,Round ,Boston Red Sox,4,Minnesota Twins,3,1
2/23/18,Round ,Toronto Blue Jays,2,Philadelphia Phillies,1,1
2/23/18,Round ,Cleveland Indians,4,Cincinnati Reds,6,-2
2/23/18,Round ,Colorado Rockies,6,Arizona Diamondbacks,7,-1
2/24/18,Round ,Houston Astros,6,Atlanta Braves,1,5
2/24/18,Round ,Philadelphia Phillies,9,Baltimore Orioles,6,3
2/24/18,Round ,Detroit Tigers,5,Toronto Blue Jays,4,1
2/24/18,Round ,Cincinnati Reds,4,Colorado Rockies,11,-7
2/24/18,Round ,Arizona Diamondbacks,2,Cleveland Indians,11,-9
2/24/18,Round ,Baltimore Orioles,1,Minnesota Twins,1,0
2/25/18,Round ,Boston Red Sox,7,Baltimore Orioles,1,6
2/25/18,Round ,Detroit Tigers,8,Pittsburgh Pirates,8,0
2/25/18,Round ,Toronto Blue Jays,3,Detroit Tigers,6,-3
2/25/18,Round ,Texas Rangers,4,Colorado Rockies,2,2
2/25/18,Round ,Cincinnati Reds,2,Cleveland Indians,2,0
2/25/18,Round ,Arizona Diamondbacks,1,Milwaukee Brewers,5,-4
2/26/18,Round ,Pittsburgh Pirates,2,Boston Red Sox,13,-11
2/26/18,Round ,Baltimore Orioles,6,Detroit Tigers,8,-2
2/26/18,Round ,Miami Marlins,11,Houston Astros,0,11
2/26/18,Round ,Cincinnati Reds,2,Arizona Diamondbacks,5,-3
2/26/18,Round ,Milwaukee Brewers,7,Cleveland Indians,6,1
2/26/18,Round ,Arizona Diamondbacks,7,Colorado Rockies,4,3
2/27/18,Round ,Philadelphia Phillies,6,Detroit Tigers,11,-5
2/27/18,Round ,Atlanta Braves,3,Pittsburgh Pirates,3,0
2/27/18,Round ,Milwaukee Brewers,6,Cincinnati Reds,3,3
2/27/18,Round ,Cleveland Indians,16,Oakland Athletics,8,8
2/27/18,Round ,Minnesota Twins,2,Boston Red Sox,3,-1
2/28/18,Round ,Boston Red Sox,4,Pittsburgh Pirates,3,1
2/28/18,Round ,Houston Astros,2,Minnesota Twins,4,-2
2/28/18,Round ,Toronto Blue Jays,7,Philadelphia Phillies,1,6
2/28/18,Round ,Cleveland Indians,4,Seattle Mariners,2,2
2/28/18,Round ,Arizona Diamondbacks,3,Colorado Rockies,9,-6
3/1/18,Round ,Detroit Tigers,2,Atlanta Braves,5,-3
3/1/18,Round ,Houston Astros,10,Boston Red Sox,5,5
3/1/18,Round ,Pittsburgh Pirates,4,Toronto Blue Jays,1,3
3/1/18,Round ,Oakland Athletics,4,Texas Rangers,9,-5
3/1/18,Round ,Arizona Diamondbacks,1,Milwaukee Brewers,6,-5
3/2/18,Round ,Detroit Tigers,8,Miami Marlins,3,5
3/2/18,Round ,Baltimore Orioles,10,Pittsburgh Pirates,8,2
3/2/18,Round ,Minnesota Twins,2,Toronto Blue Jays,1,1
3/2/18,Round ,Milwaukee Brewers,2,Seattle Mariners,4,-2
3/2/18,Round ,Cleveland Indians,9,Texas Rangers,4,5
3/2/18,Round ,Colorado Rockies,15,Arizona Diamondbacks,6,9
3/3/18,Round ,Philadelphia Phillies,2,Baltimore Orioles,4,-2
3/3/18,Round ,Pittsburgh Pirates,4,Philadelphia Phillies,3,1
3/3/18,Round ,Toronto Blue Jays,13,Minnesota Twins,8,5
3/3/18,Round ,Colorado Rockies,5,Milwaukee Brewers,6,-1
3/4/18,Round ,Atlanta Braves,5,Miami Marlins,2,3
3/4/18,Round ,Baltimore Orioles,10,Boston Red Sox,8,2
3/4/18,Round ,Minnesota Twins,3,Pittsburgh Pirates,9,-6
3/4/18,Round ,Philadelphia Phillies,4,Toronto Blue Jays,2,2
3/4/18,Round ,Milwaukee Brewers,2,Cleveland Indians,6,-4
3/4/18,Round ,Texas Rangers,7,Seattle Mariners,10,-3
3/5/18,Round ,Houston Astros,5,Miami Marlins,3,2
3/5/18,Round ,Philadelphia Phillies,4,Minnesota Twins,3,1
3/5/18,Round ,Atlanta Braves,7,Pittsburgh Pirates,5,2
3/6/18,Round ,Minnesota Twins,9,Baltimore Orioles,8,1
3/6/18,Round ,Toronto Blue Jays,1,Atlanta Braves,5,-4
3/6/18,Round ,Cincinnati Reds,7,Cleveland Indians,6,1
3/6/18,Round ,Oakland Athletics,5,Texas Rangers,3,2
3/6/18,Round ,Seattle Mariners,2,Colorado Rockies,3,-1
3/7/18,Round ,Philadelphia Phillies,2,Boston Red Sox,1,1
3/7/18,Round ,Houston Astros,6,Miami Marlins,7,-1
3/7/18,Round ,Detroit Tigers,5,Toronto Blue Jays,6,-1
3/7/18,Round ,Boston Red Sox,1,Minnesota Twins,8,-7
3/7/18,Round ,Toronto Blue Jays,13,Pittsburgh Pirates,4,9
3/7/18,Round ,Colorado Rockies,5,Texas Rangers,4,1
3/7/18,Round ,Seattle Mariners,3,Oakland Athletics,7,-4
3/8/18,Round ,Pittsburgh Pirates,8,Detroit Tigers,3,5
3/8/18,Round ,Atlanta Braves,4,Houston Astros,6,-2
3/8/18,Round ,Baltimore Orioles,3,Toronto Blue Jays,9,-6
3/8/18,Round ,Milwaukee Brewers,6,Arizona Diamondbacks,11,-5
3/8/18,Round ,Colorado Rockies,3,Cincinnati Reds,2,1
3/9/18,Round ,Miami Marlins,5,Boston Red Sox,4,1
3/9/18,Round ,Philadelphia Phillies,4,Pittsburgh Pirates,5,-1
3/9/18,Round ,Toronto Blue Jays,8,Baltimore Orioles,5,3
3/9/18,Round ,Milwaukee Brewers,0,Oakland Athletics,2,-2
3/9/18,Round ,Colorado Rockies,5,Cleveland Indians,8,-3
3/9/18,Round ,Cincinnati Reds,6,Texas Rangers,3,3
3/10/18,Round ,Pittsburgh Pirates,1,Atlanta Braves,15,-14
3/10/18,Round ,Minnesota Twins,0,Boston Red Sox,0,0
3/10/18,Round ,Baltimore Orioles,13,Pittsburgh Pirates,5,8
3/10/18,Round ,Toronto Blue Jays,6,Detroit Tigers,3,3
3/10/18,Round ,Milwaukee Brewers,9,Colorado Rockies,2,7
3/10/18,Round ,Texas Rangers,8,Oakland Athletics,2,6
3/10/18,Round ,Cincinnati Reds,2,Seattle Mariners,5,-3
3/11/18,Round ,Detroit Tigers,6,Atlanta Braves,3,3
3/11/18,Round ,Boston Red Sox,3,Baltimore Orioles,7,-4
3/11/18,Round ,Toronto Blue Jays,0,Pittsburgh Pirates,5,-5
3/11/18,Round ,Cleveland Indians,4,Milwaukee Brewers,5,-1
3/11/18,Round ,Seattle Mariners,5,Cincinnati Reds,6,-1
3/11/18,Round ,Baltimore Orioles,4,Philadelphia Phillies,0,4
3/12/18,Round ,Pittsburgh Pirates,5,Baltimore Orioles,8,-3
3/12/18,Round ,Toronto Blue Jays,4,Boston Red Sox,6,-2
3/12/18,Round ,Cleveland Indians,4,Texas Rangers,2,2
3/12/18,Round ,Arizona Diamondbacks,2,Colorado Rockies,4,-2
3/12/18,Round ,Atlanta Braves,0,Philadelphia Phillies,3,-3
3/13/18,Round ,Minnesota Twins,5,Baltimore Orioles,7,-2
3/13/18,Round ,Atlanta Braves,6,Toronto Blue Jays,13,-7
3/13/18,Round ,Milwaukee Brewers,4,Texas Rangers,3,1
3/13/18,Round ,Colorado Rockies,8,Seattle Mariners,7,1
3/14/18,Round ,Minnesota Twins,1,Boston Red Sox,2,-1
3/14/18,Round ,Atlanta Braves,5,Philadelphia Phillies,3,2
3/14/18,Round ,Arizona Diamondbacks,7,Cincinnati Reds,3,4
3/15/18,Round ,Atlanta Braves,8,Detroit Tigers,1,7
3/15/18,Round ,Boston Red Sox,7,Toronto Blue Jays,5,2
3/15/18,Round ,Cleveland Indians,6,Cincinnati Reds,10,-4
3/15/18,Round ,Texas Rangers,6,Milwaukee Brewers,5,1
3/15/18,Round ,Oakland Athletics,2,Seattle Mariners,6,-4
3/16/18,Round ,Pittsburgh Pirates,12,Atlanta Braves,9,3
3/16/18,Round ,Detroit Tigers,6,Philadelphia Phillies,6,0
3/16/18,Round ,Philadelphia Phillies,4,Toronto Blue Jays,6,-2
3/16/18,Round ,Oakland Athletics,7,Cleveland Indians,3,4
3/16/18,Round ,Cincinnati Reds,13,Milwaukee Brewers,16,-3
3/16/18,Round ,Texas Rangers,7,Seattle Mariners,9,-2
3/16/18,Round ,Boston Red Sox,4,Minnesota Twins,2,2
3/17/18,Round ,Philadelphia Phillies,10,Atlanta Braves,6,4
3/17/18,Round ,Miami Marlins,6,Houston Astros,6,0
3/17/18,Round ,Pittsburgh Pirates,13,Minnesota Twins,5,8
3/17/18,Round ,Baltimore Orioles,2,Toronto Blue Jays,5,-3
3/17/18,Round ,Milwaukee Brewers,4,Colorado Rockies,3,1
3/17/18,Round ,Oakland Athletics,1,Seattle Mariners,4,-3
3/18/18,Round ,Houston Astros,3,Atlanta Braves,6,-3
3/18/18,Round ,Pittsburgh Pirates,1,Boston Red Sox,2,-1
3/18/18,Round ,Minnesota Twins,4,Philadelphia Phillies,3,1
3/18/18,Round ,Toronto Blue Jays,5,Pittsburgh Pirates,2,3
3/18/18,Round ,Cincinnati Reds,6,Arizona Diamondbacks,3,3
3/18/18,Round ,Seattle Mariners,3,Cleveland Indians,16,-13
3/19/18,Round ,Boston Red Sox,6,Philadelphia Phillies,5,1
3/19/18,Round ,Detroit Tigers,2,Baltimore Orioles,4,-2
3/19/18,Round ,Pittsburgh Pirates,11,Minnesota Twins,8,3
3/19/18,Round ,Atlanta Braves,6,Toronto Blue Jays,0,6
3/19/18,Round ,Texas Rangers,1,Colorado Rockies,5,-4
3/20/18,Round ,Boston Red Sox,12,Pittsburgh Pirates,6,6
3/20/18,Round ,Philadelphia Phillies,2,Toronto Blue Jays,0,2
3/20/18,Round ,Colorado Rockies,4,Milwaukee Brewers,4,0
3/21/18,Round ,Toronto Blue Jays,7,Philadelphia Phillies,7,0
3/21/18,Round ,Milwaukee Brewers,4,Oakland Athletics,3,1
3/21/18,Round ,Atlanta Braves,3,Detroit Tigers,2,1
3/21/18,Round ,Minnesota Twins,3,Pittsburgh Pirates,1,2
3/21/18,Round ,Seattle Mariners,7,Milwaukee Brewers,4,3
3/22/18,Round ,Baltimore Orioles,10,Boston Red Sox,7,3
3/22/18,Round ,Philadelphia Phillies,2,Detroit Tigers,6,-4
3/22/18,Round ,Houston Astros,7,Miami Marlins,15,-8
3/22/18,Round ,Oakland Athletics,2,Colorado Rockies,4,-2
3/22/18,Round ,Pittsburgh Pirates,4,Toronto Blue Jays,5,-1
3/22/18,Round ,Texas Rangers,6,Cincinnati Reds,7,-1
3/22/18,Round ,Seattle Mariners,5,Texas Rangers,4,1
3/23/18,Round ,Pittsburgh Pirates,2,Philadelphia Phillies,8,-6
3/23/18,Round ,Atlanta Braves,3,Detroit Tigers,11,-8
3/23/18,Round ,Minnesota Twins,2,Houston Astros,2,0
3/23/18,Round ,Colorado Rockies,8,Cincinnati Reds,2,6
3/23/18,Round ,Cleveland Indians,6,Arizona Diamondbacks,1,5
3/24/18,Round ,Boston Red Sox,6,Houston Astros,0,6
3/24/18,Round ,Detroit Tigers,1,Philadelphia Phillies,4,-3
3/24/18,Round ,Texas Rangers,3,Cleveland Indians,10,-7
3/24/18,Round ,Oakland Athletics,5,Milwaukee Brewers,10,-5
3/24/18,Round ,Baltimore Orioles,4,Minnesota Twins,12,-8
3/25/18,Round ,Detroit Tigers,10,Atlanta Braves,3,7
3/25/18,Round ,Philadelphia Phillies,5,Baltimore Orioles,6,-1
3/25/18,Round ,Minnesota Twins,1,Boston Red Sox,6,-5
3/25/18,Round ,Miami Marlins,2,Houston Astros,6,-4
3/25/18,Round ,Toronto Blue Jays,4,Pittsburgh Pirates,7,-3
3/25/18,Round ,Cleveland Indians,6,Cincinnati Reds,4,2
3/25/18,Round ,Colorado Rockies,3,Arizona Diamondbacks,8,-5
3/26/18,Round ,Pittsburgh Pirates,3,Philadelphia Phillies,6,-3
3/26/18,Round ,Texas Rangers,6,Cincinnati Reds,5,1
3/26/18,Round ,Houston Astros,5,Milwaukee Brewers,2,3
3/26/18,Round ,Arizona Diamondbacks,7,Cleveland Indians,0,7
3/27/18,Round ,Philadelphia Phillies,5,Pittsburgh Pirates,5,0
3/27/18,Round ,Texas Rangers,0,Cincinnati Reds,0,0
3/27/18,Round ,Houston Astros,8,Milwaukee Brewers,1,7
3/27/18,Round ,Colorado Rockies,3,Seattle Mariners,5,-2
3/27/18,Round ,Arizona Diamondbacks,3,Cleveland Indians,3,0
3/29/18,Round ,Miami Marlins,,Chicago Cubs,,0
3/29/18,Round ,Detroit Tigers,0,Pittsburgh Pirates,0,0
3/29/18,Round ,New York Mets,,St. Louis Cardinals,,0
3/29/18,Round ,Baltimore Orioles,3,Minnesota Twins,2,1
3/29/18,Round ,Texas Rangers,1,Houston Astros,4,-3
3/29/18,Round ,Toronto Blue Jays,,New York Yankees,,0
3/29/18,Round ,Tampa Bay Rays,,Boston Red Sox,,0
3/29/18,Round ,Oakland Athletics,,Los Angeles Angels,,0
3/29/18,Round ,San Diego Padres,,Milwaukee Brewers,,0
3/29/18,Round ,Atlanta Braves,8,Philadelphia Phillies,5,3
3/29/18,Round ,Cincinnati Reds,,Washington Nationals,,0
3/29/18,Round ,Kansas City Royals,,Chicago White Sox,,0
3/29/18,Round ,Los Angeles Dodgers,,San Francisco Giants,,0
3/29/18,Round ,Seattle Mariners,2,Cleveland Indians,1,1
3/29/18,Round ,Arizona Diamondbacks,8,Colorado Rockies,2,6
3/30/18,Round ,Seattle Mariners,,Cleveland Indians,,0
3/30/18,Round ,Arizona Diamondbacks,9,Colorado Rockies,8,1
3/30/18,Round ,Toronto Blue Jays,,New York Yankees,,0
3/30/18,Round ,Tampa Bay Rays,,Boston Red Sox,,0
3/30/18,Round ,Miami Marlins,,Chicago Cubs,,0
3/30/18,Round ,Atlanta Braves,4,Philadelphia Phillies,5,-1
3/30/18,Round ,Detroit Tigers,10,Pittsburgh Pirates,13,-3
3/30/18,Round ,Texas Rangers,5,Houston Astros,1,4
3/31/18,Round ,Texas Rangers,3,Houston Astros,9,-6
3/31/18,Round ,Arizona Diamondbacks,1,Colorado Rockies,2,-1
3/31/18,Round ,Oakland Athletics,,Los Angeles Angels,,0
3/31/18,Round ,San Diego Padres,,Milwaukee Brewers,,0
3/31/18,Round ,Los Angeles Dodgers,,San Francisco Giants,,0
3/31/18,Round ,Detroit Tigers,0,Pittsburgh Pirates,0,0
3/31/18,Round ,New York Mets,,St. Louis Cardinals,,0
3/31/18,Round ,Cincinnati Reds,,Washington Nationals,,0
3/31/18,Round ,Toronto Blue Jays,,New York Yankees,,0
3/31/18,Round ,Seattle Mariners,5,Cleveland Indians,6,-1
3/31/18,Round ,Tampa Bay Rays,,Boston Red Sox,,0
3/31/18,Round ,Baltimore Orioles,2,Minnesota Twins,6,-4
3/31/18,Round ,Miami Marlins,,Chicago Cubs,,0
3/31/18,Round ,Atlanta Braves,15,Philadelphia Phillies,2,13
3/31/18,Round ,Kansas City Royals,,Chicago White Sox,,0
4/1/18,Round ,Arizona Diamondbacks,,Colorado Rockies,,0
4/1/18,Round ,San Diego Padres,,Milwaukee Brewers,,0
4/1/18,Round ,Los Angeles Dodgers,,San Francisco Giants,,0
4/1/18,Round ,Baltimore Orioles,0,Minnesota Twins,7,-7
4/1/18,Round ,Toronto Blue Jays,,New York Yankees,,0
4/1/18,Round ,Tampa Bay Rays,,Boston Red Sox,,0
4/1/18,Round ,Miami Marlins,,Chicago Cubs,,0
4/1/18,Round ,Detroit Tigers,0,Pittsburgh Pirates,1,-1
4/1/18,Round ,New York Mets,,St. Louis Cardinals,,0
4/1/18,Round ,Kansas City Royals,,Chicago White Sox,,0
4/1/18,Round ,Texas Rangers,2,Houston Astros,8,-6
4/1/18,Round ,Oakland Athletics,,Los Angeles Angels,,0
4/1/18,Round ,Seattle Mariners,5,Cleveland Indians,4,1
4/1/18,Round ,Cincinnati Reds,,Washington Nationals,,0
4/2/18,Round ,Los Angeles Dodgers,,San Francisco Giants,,0
4/2/18,Round ,Pittsburgh Pirates,5,Minnesota Twins,4,1
4/2/18,Round ,New York Yankees,,Tampa Bay Rays,,0
4/2/18,Round ,Detroit Tigers,,Kansas City Royals,,0
4/2/18,Round ,Milwaukee Brewers,,St. Louis Cardinals,,0
4/2/18,Round ,Cincinnati Reds,,Chicago Cubs,,0
4/2/18,Round ,Toronto Blue Jays,,Chicago White Sox,,0
4/2/18,Round ,Houston Astros,6,Baltimore Orioles,1,5
4/2/18,Round ,Miami Marlins,3,Boston Red Sox,7,-4
4/2/18,Round ,New York Mets,,Philadelphia Phillies,,0
4/2/18,Round ,Atlanta Braves,,Washington Nationals,,0
4/2/18,Round ,Oakland Athletics,3,Texas Rangers,1,2
4/3/18,Round ,Arizona Diamondbacks,,Los Angeles Dodgers,,0
4/3/18,Round ,Oakland Athletics,1,Texas Rangers,4,-3
4/3/18,Round ,Los Angeles Angels,,Cleveland Indians,,0
4/3/18,Round ,San Diego Padres,,Colorado Rockies,,0
4/3/18,Round ,Detroit Tigers,,Kansas City Royals,,0
4/3/18,Round ,San Francisco Giants,,Seattle Mariners,,0
4/3/18,Round ,Miami Marlins,2,Boston Red Sox,4,-2
4/3/18,Round ,Cincinnati Reds,,Chicago Cubs,,0
4/3/18,Round ,Toronto Blue Jays,,Chicago White Sox,,0
4/3/18,Round ,New York Mets,,Philadelphia Phillies,,0
4/3/18,Round ,Atlanta Braves,,Washington Nationals,,0
4/3/18,Round ,Milwaukee Brewers,,St. Louis Cardinals,,0
4/3/18,Round ,Houston Astros,10,Baltimore Orioles,6,4
4/4/18,Round ,Houston Astros,3,Baltimore Orioles,2,1
4/4/18,Round ,Arizona Diamondbacks,,Los Angeles Dodgers,,0
4/4/18,Round ,Oakland Athletics,6,Texas Rangers,2,4
4/4/18,Round ,Los Angeles Angels,,Cleveland Indians,,0
4/4/18,Round ,San Diego Padres,,Colorado Rockies,,0
4/4/18,Round ,Atlanta Braves,,Washington Nationals,,0
4/4/18,Round ,New York Yankees,,Tampa Bay Rays,,0
4/4/18,Round ,Detroit Tigers,,Kansas City Royals,,0
4/4/18,Round ,New York Mets,,Philadelphia Phillies,,0
4/4/18,Round ,Pittsburgh Pirates,3,Minnesota Twins,7,-4
4/4/18,Round ,Toronto Blue Jays,,Chicago White Sox,,0
4/4/18,Round ,San Francisco Giants,,Seattle Mariners,,0
4/4/18,Round ,Milwaukee Brewers,,St. Louis Cardinals,,0
4/5/18,Round ,Oakland Athletics,3,Texas Rangers,6,-3
4/5/18,Round ,San Diego Padres,,Colorado Rockies,,0
4/5/18,Round ,Washington Nationals,,New York Mets,,0
4/5/18,Round ,Boston Red Sox,,Tampa Bay Rays,,0
4/5/18,Round ,Philadelphia Phillies,5,Miami Marlins,0,5
4/5/18,Round ,Chicago White Sox,,Detroit Tigers,,0
4/5/18,Round ,Minnesota Twins,4,Seattle Mariners,2,2
4/5/18,Round ,New York Yankees,,Baltimore Orioles,,0
4/5/18,Round ,Pittsburgh Pirates,5,Cincinnati Reds,2,3
4/5/18,Round ,St. Louis Cardinals,,Arizona Diamondbacks,,0
4/6/18,Round ,Milwaukee Brewers,,Chicago Cubs,,0
4/6/18,Round ,Colorado Rockies,3,Atlanta Braves,8,-5
4/6/18,Round ,Cleveland Indians,,Kansas City Royals,,0
4/6/18,Round ,New York Yankees,,Baltimore Orioles,,0
4/6/18,Round ,Pittsburgh Pirates,14,Cincinnati Reds,3,11
4/6/18,Round ,Texas Rangers,5,Toronto Blue Jays,8,-3
4/7/18,Round ,Texas Rangers,5,Toronto Blue Jays,1,4
4/7/18,Round ,Milwaukee Brewers,,Chicago Cubs,,0
4/7/18,Round ,Houston Astros,,San Diego Padres,,0
4/7/18,Round ,Los Angeles Angels,,Oakland Athletics,,0
4/7/18,Round ,San Francisco Giants,,Los Angeles Dodgers,,0
4/7/18,Round ,New York Yankees,,Baltimore Orioles,,0
4/7/18,Round ,Washington Nationals,,New York Mets,,0
4/7/18,Round ,Boston Red Sox,,Tampa Bay Rays,,0
4/7/18,Round ,Chicago White Sox,,Detroit Tigers,,0
4/7/18,Round ,Minnesota Twins,4,Seattle Mariners,11,-7
4/7/18,Round ,St. Louis Cardinals,,Arizona Diamondbacks,,0
4/7/18,Round ,Cleveland Indians,,Kansas City Royals,,0
4/7/18,Round ,Philadelphia Phillies,20,Miami Marlins,1,19
4/7/18,Round ,Pittsburgh Pirates,4,Cincinnati Reds,7,-3
4/7/18,Round ,Colorado Rockies,3,Atlanta Braves,2,1
4/8/18,Round ,Texas Rangers,4,Toronto Blue Jays,7,-3
4/8/18,Round ,Colorado Rockies,0,Atlanta Braves,4,-4
4/8/18,Round ,Los Angeles Angels,,Oakland Athletics,,0
4/8/18,Round ,New York Yankees,,Baltimore Orioles,,0
4/8/18,Round ,Boston Red Sox,,Tampa Bay Rays,,0
4/8/18,Round ,Cleveland Indians,,Kansas City Royals,,0
4/8/18,Round ,Pittsburgh Pirates,5,Cincinnati Reds,0,5
4/8/18,Round ,Philadelphia Phillies,3,Miami Marlins,6,-3
4/8/18,Round ,Milwaukee Brewers,,Chicago Cubs,,0
4/8/18,Round ,Chicago White Sox,,Detroit Tigers,,0
4/8/18,Round ,Houston Astros,,San Diego Padres,,0
4/8/18,Round ,Minnesota Twins,0,Seattle Mariners,0,0
4/8/18,Round ,St. Louis Cardinals,,Arizona Diamondbacks,,0
4/8/18,Round ,San Francisco Giants,,Los Angeles Dodgers,,0
4/9/18,Round ,Washington Nationals,,New York Mets,,0
4/9/18,Round ,Chicago Cubs,,Pittsburgh Pirates,,0
4/9/18,Round ,Cleveland Indians,2,Detroit Tigers,0,2
4/9/18,Round ,Washington Nationals,,Atlanta Braves,,0
4/9/18,Round ,Philadelphia Phillies,6,Cincinnati Reds,5,1
4/9/18,Round ,St. Louis Cardinals,,Milwaukee Brewers,,0
4/9/18,Round ,Baltimore Orioles,1,Toronto Blue Jays,7,-6
4/9/18,Round ,Miami Marlins,,New York Mets,,0
4/9/18,Round ,Minnesota Twins,0,Houston Astros,2,-2
4/10/18,Round ,Texas Rangers,,Los Angeles Angels,,0
4/10/18,Round ,Minnesota Twins,4,Houston Astros,1,3
4/10/18,Round ,Chicago White Sox,,Tampa Bay Rays,,0
4/10/18,Round ,Kansas City Royals,,Seattle Mariners,,0
4/10/18,Round ,Colorado Rockies,,San Diego Padres,,0
4/10/18,Round ,San Francisco Giants,,Arizona Diamondbacks,,0
4/10/18,Round ,Cleveland Indians,2,Detroit Tigers,1,1
4/10/18,Round ,Washington Nationals,,Atlanta Braves,,0
4/10/18,Round ,Philadelphia Phillies,6,Cincinnati Reds,1,5
4/10/18,Round ,Baltimore Orioles,1,Toronto Blue Jays,2,-1
4/10/18,Round ,Miami Marlins,,New York Mets,,0
4/10/18,Round ,Boston Red Sox,,New York Yankees,,0
4/11/18,Round ,Texas Rangers,,Los Angeles Angels,,0
4/11/18,Round ,Minnesota Twins,9,Houston Astros,8,1
4/11/18,Round ,St. Louis Cardinals,,Milwaukee Brewers,,0
4/11/18,Round ,Kansas City Royals,,Seattle Mariners,,0
4/11/18,Round ,Colorado Rockies,,San Diego Padres,,0
4/11/18,Round ,Los Angeles Dodgers,,Oakland Athletics,,0
4/11/18,Round ,San Francisco Giants,,Arizona Diamondbacks,,0
4/11/18,Round ,Washington Nationals,,Atlanta Braves,,0
4/11/18,Round ,Chicago White Sox,,Tampa Bay Rays,,0
4/11/18,Round ,Cleveland Indians,5,Detroit Tigers,1,4
4/11/18,Round ,Philadelphia Phillies,4,Cincinnati Reds,3,1
4/11/18,Round ,Baltimore Orioles,5,Toronto Blue Jays,3,2
4/11/18,Round ,Miami Marlins,,New York Mets,,0
4/11/18,Round ,Boston Red Sox,,New York Yankees,,0
4/12/18,Round ,Texas Rangers,,Los Angeles Angels,,0
4/12/18,Round ,Chicago Cubs,,Pittsburgh Pirates,,0
4/12/18,Round ,Los Angeles Dodgers,,Oakland Athletics,,0
4/12/18,Round ,Cleveland Indians,9,Detroit Tigers,3,6
4/12/18,Round ,Cincinnati Reds,,St. Louis Cardinals,,0
4/12/18,Round ,Washington Nationals,,Colorado Rockies,,0
4/12/18,Round ,Boston Red Sox,,New York Yankees,,0
4/13/18,Round ,Minnesota Twins,,Chicago White Sox,,0
4/13/18,Round ,Kansas City Royals,,Los Angeles Angels,,0
4/13/18,Round ,San Diego Padres,,San Francisco Giants,,0
4/13/18,Round ,Chicago Cubs,,Atlanta Braves,,0
4/13/18,Round ,Cincinnati Reds,,St. Louis Cardinals,,0
4/13/18,Round ,Washington Nationals,,Colorado Rockies,,0
4/13/18,Round ,Boston Red Sox,7,Baltimore Orioles,3,4
4/13/18,Round ,New York Mets,,Milwaukee Brewers,,0
4/13/18,Round ,Detroit Tigers,,New York Yankees,,0
4/13/18,Round ,Tampa Bay Rays,,Philadelphia Phillies,,0
4/13/18,Round ,Miami Marlins,7,Pittsburgh Pirates,2,5
4/13/18,Round ,Cleveland Indians,4,Toronto Blue Jays,8,-4
4/13/18,Round ,Houston Astros,3,Texas Rangers,2,1
4/13/18,Round ,Seattle Mariners,7,Oakland Athletics,4,3
4/14/18,Round ,Minnesota Twins,,Chicago White Sox,,0
4/14/18,Round ,Houston Astros,5,Texas Rangers,6,-1
4/14/18,Round ,Kansas City Royals,,Los Angeles Angels,,0
4/14/18,Round ,Los Angeles Dodgers,,Arizona Diamondbacks,,0
4/14/18,Round ,Seattle Mariners,10,Oakland Athletics,8,2
4/14/18,Round ,San Diego Padres,,San Francisco Giants,,0
4/14/18,Round ,Boston Red Sox,10,Baltimore Orioles,3,7
4/14/18,Round ,Washington Nationals,,Colorado Rockies,,0
4/14/18,Round ,Detroit Tigers,,New York Yankees,,0
4/14/18,Round ,Cincinnati Reds,,St. Louis Cardinals,,0
4/14/18,Round ,Chicago Cubs,,Atlanta Braves,,0
4/14/18,Round ,Cleveland Indians,0,Toronto Blue Jays,0,0
4/14/18,Round ,Tampa Bay Rays,,Philadelphia Phillies,,0
4/14/18,Round ,New York Mets,,Milwaukee Brewers,,0
4/14/18,Round ,Miami Marlins,0,Pittsburgh Pirates,1,-1
4/15/18,Round ,San Diego Padres,,San Francisco Giants,,0
4/15/18,Round ,Los Angeles Dodgers,,Arizona Diamondbacks,,0
4/15/18,Round ,Seattle Mariners,1,Oakland Athletics,2,-1
4/15/18,Round ,Boston Red Sox,3,Baltimore Orioles,1,2
4/15/18,Round ,New York Mets,,Milwaukee Brewers,,0
4/15/18,Round ,Detroit Tigers,,New York Yankees,,0
4/15/18,Round ,Tampa Bay Rays,,Philadelphia Phillies,,0
4/15/18,Round ,Miami Marlins,3,Pittsburgh Pirates,7,-4
4/15/18,Round ,Cincinnati Reds,,St. Louis Cardinals,,0
4/15/18,Round ,Cleveland Indians,0,Toronto Blue Jays,0,0
4/15/18,Round ,Washington Nationals,,Colorado Rockies,,0
4/15/18,Round ,Minnesota Twins,,Chicago White Sox,,0
4/15/18,Round ,Kansas City Royals,,Los Angeles Angels,,0
4/15/18,Round ,Chicago Cubs,,Atlanta Braves,,0
4/15/18,Round ,Houston Astros,1,Texas Rangers,3,-2
