date,round,home_team,home_score,away_team,away_score,home_result
4/8/19,Round 0,Houston Rockets,149,Phoenix Suns,113,36
4/8/19,Round 0,Golden State Warriors,131,Los Angeles Clippers,104,27
4/8/19,Round 0,Portland Trail Blazers,115,Denver Nuggets,108,7
4/8/19,Round 0,Sacramento Kings,129,New Orleans Pelicans,133,-4
4/8/19,Round 0,Los Angeles Lakers,113,Utah Jazz,109,4
4/10/19,Round ,Cleveland Cavaliers,97,Charlotte Hornets,124,-27
4/10/19,Round ,Detroit Pistons,100,Memphis Grizzlies,93,7
4/10/19,Round ,Washington Wizards,110,Boston Celtics,116,-6
4/10/19,Round ,Miami Heat,122,Philadelphia 76ers,99,23
4/10/19,Round ,Chicago Bulls,86,New York Knicks,96,-10
4/10/19,Round ,Minnesota Timberwolves,100,Toronto Raptors,120,-20
4/10/19,Round ,New Orleans Pelicans,103,Golden State Warriors,112,-9
4/10/19,Round ,Dallas Mavericks,120,Phoenix Suns,109,11
4/10/19,Round ,Utah Jazz,118,Denver Nuggets,108,10
4/10/19,Round ,Oklahoma City Thunder,112,Houston Rockets,111,1
4/10/19,Round ,Los Angeles Lakers,101,Portland Trail Blazers,104,-3
4/11/19,Round ,Atlanta Hawks,134,Indiana Pacers,135,-1
4/11/19,Round ,Charlotte Hornets,114,Orlando Magic,122,-8
4/11/19,Round ,Milwaukee Bucks,116,Oklahoma City Thunder,127,-11
4/11/19,Round ,New York Knicks,89,Detroit Pistons,115,-26
4/11/19,Round ,Philadelphia 76ers,125,Chicago Bulls,109,16
4/11/19,Round ,San Antonio Spurs,105,Dallas Mavericks,94,11
4/11/19,Round ,Denver Nuggets,99,Minnesota Timberwolves,95,4
4/11/19,Round ,Los Angeles Clippers,143,Utah Jazz,137,6
4/11/19,Round ,Portland Trail Blazers,136,Sacramento Kings,131,5
4/11/19,Round 0,Brooklyn Nets,113,Miami Heat,94,19
4/11/19,Round 0,Memphis Grizzlies,132,Golden State Warriors,117,15
4/13/19,Round 0,Philadelphia 76ers,102,Brooklyn Nets,111,-9
4/13/19,Round 0,Toronto Raptors,101,Orlando Magic,104,-3
4/14/19,Round 0,Golden State Warriors,121,Los Angeles Clippers,104,17
4/14/19,Round 0,Denver Nuggets,96,San Antonio Spurs,101,-5
4/14/19,Round 0,Boston Celtics,84,Indiana Pacers,74,10
4/14/19,Round 0,Portland Trail Blazers,104,Oklahoma City Thunder,99,5
4/15/19,Round 0,Milwaukee Bucks,121,Detroit Pistons,86,35
4/15/19,Round 0,Houston Rockets,122,Utah Jazz,90,32
4/16/19,Round 0,Philadelphia 76ers,145,Brooklyn Nets,123,22
4/16/19,Round 0,Golden State Warriors,131,Los Angeles Clippers,135,-4
4/17/19,Round 0,Toronto Raptors,111,Orlando Magic,82,29
4/17/19,Round 0,Denver Nuggets,114,San Antonio Spurs,105,9
4/17/19,Round 0,Portland Trail Blazers,114,Oklahoma City Thunder,94,20
4/18/19,Round 0,Boston Celtics,99,Indiana Pacers,91,8
4/18/19,Round 0,Milwaukee Bucks,120,Detroit Pistons,99,21
4/18/19,Round 0,Houston Rockets,118,Utah Jazz,98,20
4/19/19,Round 0,Brooklyn Nets,115,Philadelphia 76ers,131,-16
4/19/19,Round 0,San Antonio Spurs,118,Denver Nuggets,108,10
4/19/19,Round 0,Los Angeles Clippers,105,Golden State Warriors,132,-27
4/20/19,Round 0,Orlando Magic,93,Toronto Raptors,98,-5
4/20/19,Round 0,Indiana Pacers,96,Boston Celtics,104,-8
4/20/19,Round 0,Oklahoma City Thunder,120,Portland Trail Blazers,108,12
4/20/19,Round 0,Brooklyn Nets,108,Philadelphia 76ers,112,-4
4/20/19,Round 0,San Antonio Spurs,103,Denver Nuggets,117,-14
4/21/19,Round 0,Detroit Pistons,103,Milwaukee Bucks,119,-16
4/21/19,Round 0,Indiana Pacers,106,Boston Celtics,110,-4
4/21/19,Round 0,Los Angeles Clippers,105,Golden State Warriors,113,-8
4/21/19,Round 0,Utah Jazz,101,Houston Rockets,104,-3
4/22/19,Round 0,Orlando Magic,85,Toronto Raptors,107,-22
4/22/19,Round 0,Oklahoma City Thunder,98,Portland Trail Blazers,111,-13
4/23/19,Round 0,Detroit Pistons,104,Milwaukee Bucks,127,-23
4/23/19,Round 0,Utah Jazz,107,Houston Rockets,91,16
4/24/19,Round 0,Toronto Raptors,115,Orlando Magic,96,19
4/24/19,Round 0,Philadelphia 76ers,122,Brooklyn Nets,100,22
4/24/19,Round 0,Denver Nuggets,108,San Antonio Spurs,90,18
4/24/19,Round 0,Portland Trail Blazers,118,Oklahoma City Thunder,115,3
4/25/19,Round 0,Houston Rockets,100,Utah Jazz,93,7
4/26/19,Round 0,San Antonio Spurs,120,Denver Nuggets,103,17
4/27/19,Round 0,Los Angeles Clippers,110,Golden State Warriors,129,-19
4/28/19,Round 0,Milwaukee Bucks,90,Boston Celtics,112,-22
4/30/19,Round 0,Toronto Raptors,89,Philadelphia 76ers,94,-5
4/30/19,Round 0,Denver Nuggets,121,Portland Trail Blazers,113,8
5/1/19,Round 0,Milwaukee Bucks,123,Boston Celtics,102,21
5/1/19,Round 0,Golden State Warriors,115,Houston Rockets,109,6
5/2/19,Round 0,Denver Nuggets,90,Portland Trail Blazers,97,-7
5/3/19,Round 0,Philadelphia 76ers,116,Toronto Raptors,95,21
5/4/19,Round 0,Boston Celtics,116,Milwaukee Bucks,123,-7
5/4/19,Round 0,Portland Trail Blazers,140,Denver Nuggets,137,3
5/5/19,Round 0,Houston Rockets,126,Golden State Warriors,121,5
5/5/19,Round 0,Philadelphia 76ers,96,Toronto Raptors,101,-5
5/6/19,Round 0,Portland Trail Blazers,112,Denver Nuggets,116,-4
5/7/19,Round 0,Boston Celtics,101,Milwaukee Bucks,113,-12
5/7/19,Round 0,Houston Rockets,112,Golden State Warriors,108,4
5/8/19,Round 0,Toronto Raptors,125,Philadelphia 76ers,89,36
5/8/19,Round 0,Denver Nuggets,124,Portland Trail Blazers,98,26
5/9/19,Round 0,Milwaukee Bucks,116,Boston Celtics,91,25
5/9/19,Round 0,Golden State Warriors,104,Houston Rockets,99,5
5/10/19,Round 0,Philadelphia 76ers,112,Toronto Raptors,101,11
5/10/19,Round 0,Portland Trail Blazers,119,Denver Nuggets,108,11
5/11/19,Round 0,Houston Rockets,113,Golden State Warriors,118,-5
5/12/19,Round 0,Denver Nuggets,96,Portland Trail Blazers,100,-4
5/13/19,Round 0,Toronto Raptors,92,Philadelphia 76ers,90,2
5/15/19,Round 0,Golden State Warriors,116,Portland Trail Blazers,94,22
5/16/19,Round 0,Milwaukee Bucks,108,Toronto Raptors,100,8
5/17/19,Round 0,Golden State Warriors,114,Portland Trail Blazers,111,3
5/18/19,Round 0,Milwaukee Bucks,125,Toronto Raptors,103,22
5/19/19,Round 0,Portland Trail Blazers,99,Golden State Warriors,110,-11
5/20/19,Round 0,Toronto Raptors,118,Milwaukee Bucks,112,6
5/21/19,Round 0,Portland Trail Blazers,117,Golden State Warriors,119,-2
5/22/19,Round 0,Toronto Raptors,120,Milwaukee Bucks,102,18
5/24/19,Round 0,Milwaukee Bucks,99,Toronto Raptors,105,-6
5/26/19,Round 0,Toronto Raptors,100,Milwaukee Bucks,94,6
5/31/19,Round 0,Toronto Raptors,118,Golden State Warriors,109,9
6/3/19,Round 0,Toronto Raptors,104,Golden State Warriors,109,-5
6/6/19,Round 0,Golden State Warriors,109,Toronto Raptors,123,-14
6/8/19,Round 0,Golden State Warriors,92,Toronto Raptors,105,-13
6/11/19,Round 0,Toronto Raptors,105,Golden State Warriors,106,-1
6/14/19,Round 0,Golden State Warriors,110,Toronto Raptors,114,-4
